GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5,
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,"strcpy(varname, qualifiedName);",120,0,"  sprintf(qualifiedName,""%s/%s"", curSubdir, filename);
  /* create C variable name */
  strcpy(varname, qualifiedName);
  /* convert slashes & dots to underscores */
  fix_filename_for_c(varname, MAX_PATH_LEN);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,"strcpy(lastFileVar, varname);",120,0,"  }
  fprintf(struct_file, ""}};"" NEWLINE NEWLINE);
  strcpy(lastFileVar, varname);

  /* write actual file contents */
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\httpd\makefsdata\makefsdata.c,"strcpy(modbuf, ""Last-Modified: "");",120,0,"    memset(&stat_data, 0, sizeof(stat_data));
    cur_string = modbuf;
    strcpy(modbuf, ""Last-Modified: "");
    if (stat(filename, &stat_data) != 0) {
       os_printf(""stat(%s) failed with error %d\n"", filename, errno);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\snmp\snmp_msg.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\apps\snmp\snmp_msg.c,"strcpy((char*)request->community, snmp_community);",120,?,"    /* SNMPv3 doesn't use communities */
    /* @todo: Differentiate read/write access */
    strcpy((char*)request->community, snmp_community);
    request->community_strlen = (u16_t)strlen(snmp_community);

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\auth.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\auth.c,"strcpy(ap->word, word);",120,0,"		novm(""authorized addresses"");
	    ap->word = (char *) (ap + 1);
	    strcpy(ap->word, word);
	    *app = ap;
	    app = &ap->next;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\demand.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\demand.c,"strcpy(ipstr,inet_ntoa(*( (struct in_addr *) (pkt->data+16))));",120,?,"
		/* Log Packet */
		strcpy(ipstr,inet_ntoa(*( (struct in_addr *) (pkt->data+16))));
		if (pkt->data[13] == 1) {
		    syslog(LOG_INFO,""Open ICMP %s -> %s\n"",
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\eap.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\eap.c,"strcpy(rhostname, SRP_PSEUDO_ID);",120,?,"			/* Try to get a pseudonym */
			if ((fd = open_pn_file(O_RDONLY)) >= 0) {
				strcpy(rhostname, SRP_PSEUDO_ID);
				len = read(fd, rhostname + SRP_PSEUDO_LEN,
				    sizeof (rhostname) - SRP_PSEUDO_LEN);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\ipv6cp.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\ipv6cp.c,"strcpy(strlocal, llv6_ntoa(ipv6cp_gotoptions[0].ourid));",120,?,"
    sprintf(strspeed, ""%d"", baud_rate);
    strcpy(strlocal, llv6_ntoa(ipv6cp_gotoptions[0].ourid));
    strcpy(strremote, llv6_ntoa(ipv6cp_hisoptions[0].hisid));

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\ipv6cp.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\ipv6cp.c,"strcpy(strremote, llv6_ntoa(ipv6cp_hisoptions[0].hisid));",120,?,"    sprintf(strspeed, ""%d"", baud_rate);
    strcpy(strlocal, llv6_ntoa(ipv6cp_gotoptions[0].ourid));
    strcpy(strremote, llv6_ntoa(ipv6cp_hisoptions[0].hisid));

    argv[0] = script;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\utils.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\lwip_intf\lwip-2.0.2\src\netif\ppp\utils.c,"strcpy(dest, src);",120,0,"    if (len != 0) {
	if (ret < len)
	    strcpy(dest, src);
	else {
	    strncpy(dest, src, len - 1);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\uart_debug\command_line.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\uart_debug\command_line.c,"os_strcpy(cmdbuf, cmd);",120,?,"    }

    os_strcpy(cmdbuf, cmd);

    /* Process separators and check for invalid
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.wifi_ssid, ap_ssid);",120,?,"    }

    os_strcpy((char *)type.wifi_ssid, ap_ssid);
    os_strcpy((char *)type.wifi_key, ap_key);
    
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.wifi_key, ap_key);",120,?,"
    os_strcpy((char *)type.wifi_ssid, ap_ssid);
    os_strcpy((char *)type.wifi_key, ap_key);
    
    type.wifi_mode = SOFT_AP;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.local_ip_addr, LINK_WLAN_DEFAULT_IP);",120,?,"    type.dhcp_mode = DHCP_SERVER;
    type.wifi_retry_interval = 100;
    os_strcpy((char *)type.local_ip_addr, LINK_WLAN_DEFAULT_IP);
    os_strcpy((char *)type.net_mask, LINK_WLAN_DEFAULT_MASK);
    os_strcpy((char *)type.dns_server_ip_addr, LINK_WLAN_DEFAULT_GW);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.net_mask, LINK_WLAN_DEFAULT_MASK);",120,?,"    type.wifi_retry_interval = 100;
    os_strcpy((char *)type.local_ip_addr, LINK_WLAN_DEFAULT_IP);
    os_strcpy((char *)type.net_mask, LINK_WLAN_DEFAULT_MASK);
    os_strcpy((char *)type.dns_server_ip_addr, LINK_WLAN_DEFAULT_GW);
    
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.dns_server_ip_addr, LINK_WLAN_DEFAULT_GW);",120,?,"    os_strcpy((char *)type.local_ip_addr, LINK_WLAN_DEFAULT_IP);
    os_strcpy((char *)type.net_mask, LINK_WLAN_DEFAULT_MASK);
    os_strcpy((char *)type.dns_server_ip_addr, LINK_WLAN_DEFAULT_GW);
    
    aos_cli_printf(""ssid:%s  key:%s\r\n"", type.wifi_ssid, type.wifi_key);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.wifi_ssid, oob_ssid);",120,?,"    }
    
	os_strcpy((char *)type.wifi_ssid, oob_ssid);
	os_strcpy((char *)type.wifi_key, connect_key);
    
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\extral_cli.c,"os_strcpy((char *)type.wifi_key, connect_key);",120,?,"    
	os_strcpy((char *)type.wifi_ssid, oob_ssid);
	os_strcpy((char *)type.wifi_key, connect_key);
    
	type.wifi_mode = STATION;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_cli.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_cli.c,"os_strcpy(BootFile,argv[2]);",120,?,"     os_printf(""%s\r\n"",argv[1]);

    os_strcpy(BootFile,argv[2]);
    os_printf(""%s\r\n"",BootFile);
    string_to_ip (argv[1]);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,"os_strcpy(outNetpara->ip, inet_ntoa(addr.ipv4.address));",120,?,"    {
        outNetpara->dhcp = addr.ipv4.addr_type;
        os_strcpy(outNetpara->ip, inet_ntoa(addr.ipv4.address));
        os_strcpy(outNetpara->mask, inet_ntoa(addr.ipv4.netmask));
        os_strcpy(outNetpara->gate, inet_ntoa(addr.ipv4.gw));
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,"os_strcpy(outNetpara->mask, inet_ntoa(addr.ipv4.netmask));",120,?,"        outNetpara->dhcp = addr.ipv4.addr_type;
        os_strcpy(outNetpara->ip, inet_ntoa(addr.ipv4.address));
        os_strcpy(outNetpara->mask, inet_ntoa(addr.ipv4.netmask));
        os_strcpy(outNetpara->gate, inet_ntoa(addr.ipv4.gw));
        os_strcpy(outNetpara->dns, inet_ntoa(addr.ipv4.dns1));
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,"os_strcpy(outNetpara->gate, inet_ntoa(addr.ipv4.gw));",120,?,"        os_strcpy(outNetpara->ip, inet_ntoa(addr.ipv4.address));
        os_strcpy(outNetpara->mask, inet_ntoa(addr.ipv4.netmask));
        os_strcpy(outNetpara->gate, inet_ntoa(addr.ipv4.gw));
        os_strcpy(outNetpara->dns, inet_ntoa(addr.ipv4.dns1));
    }
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\func\wlan_ui\wlan_ui.c,"os_strcpy(outNetpara->dns, inet_ntoa(addr.ipv4.dns1));",120,?,"        os_strcpy(outNetpara->mask, inet_ntoa(addr.ipv4.netmask));
        os_strcpy(outNetpara->gate, inet_ntoa(addr.ipv4.gw));
        os_strcpy(outNetpara->dns, inet_ntoa(addr.ipv4.dns1));
    }

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\str_arch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\str_arch.c,"char *os_strcpy(char *out, const char *in)",120,?,"}

char *os_strcpy(char *out, const char *in)
{
    return strcpy(out, in);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\str_arch.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\str_arch.c,"return strcpy(out, in);",120,1,"char *os_strcpy(char *out, const char *in)
{
    return strcpy(out, in);
}

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\include\str_pub.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\bk7231n_os\beken378\os\include\str_pub.h,"char *os_strcpy(char *out, const char *in);",120,?,"UINT32 os_strtoul(const char *nptr, char **endptr, int base);

char *os_strcpy(char *out, const char *in);

char *os_strchr(const char *s, int c);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\tree.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\tree.h,"extern tree fold_builtin_strcpy (location_t, tree, tree, tree, tree);",120,?,"extern tree fold_call_expr (location_t, tree, bool);
extern tree fold_builtin_fputs (location_t, tree, tree, bool, bool, tree);
extern tree fold_builtin_strcpy (location_t, tree, tree, tree, tree);
extern tree fold_builtin_strncpy (location_t, tree, tree, tree, tree, tree);
extern tree fold_builtin_strcat (location_t, tree, tree, tree);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_common\tuya_main.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_common\tuya_main.c,"strcpy(init_param.sys_env, TARGET_PLATFORM);",120,?,"    TY_INIT_PARAMS_S init_param = {0};
    init_param.init_db = FALSE;
    strcpy(init_param.sys_env, TARGET_PLATFORM);
    TUYA_CALL_ERR_LOG(tuya_iot_init_params(NULL, &init_param));

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_bt.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_bt.c,"strcpy(name, (char *)buffer);",120,1,"            if (GAP_AD_TYPE_COMPLETE_NAME == type) {
                buffer[length - 1] = '\0';
                strcpy(name, (char *)buffer);
                //PR_DEBUG(""GAP_ADTYPE_LOCAL_NAME_XXX: %s\n\r"", buffer);
                return OPRT_OS_ADAPTER_OK;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_bt.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_bt.c,"strcpy(ble_scan_info->name, name);",120,?,"    if (ble_scan_found) {
        memcpy(ble_scan_info->bd_addr, recv_adv->adv_addr, 6);
        strcpy(ble_scan_info->name, name);
        ble_scan_info->channel = 0;
        ble_scan_info->rssi = recv_adv->rssi;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy(ip->ip, wNetConfig.ip);",120,?,"    if (OPRT_OS_ADAPTER_OK == ret) {
        bk_wlan_get_ip_status(&wNetConfig, iface);
        os_strcpy(ip->ip, wNetConfig.ip);
        os_strcpy(ip->mask, wNetConfig.mask);
        os_strcpy(ip->gw, wNetConfig.gate);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy(ip->mask, wNetConfig.mask);",120,?,"        bk_wlan_get_ip_status(&wNetConfig, iface);
        os_strcpy(ip->ip, wNetConfig.ip);
        os_strcpy(ip->mask, wNetConfig.mask);
        os_strcpy(ip->gw, wNetConfig.gate);
    }
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy(ip->gw, wNetConfig.gate);",120,?,"        os_strcpy(ip->ip, wNetConfig.ip);
        os_strcpy(ip->mask, wNetConfig.mask);
        os_strcpy(ip->gw, wNetConfig.gate);
    }

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.wifi_ssid, (const char *)ssid);",120,?,"    os_memset(&wNetConfig, 0x0, sizeof(network_InitTypeDef_st));

    os_strcpy((char *)wNetConfig.wifi_ssid, (const char *)ssid);
    os_strcpy((char *)wNetConfig.wifi_key, (const char *)passwd);

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.wifi_key, (const char *)passwd);",120,?,"
    os_strcpy((char *)wNetConfig.wifi_ssid, (const char *)ssid);
    os_strcpy((char *)wNetConfig.wifi_key, (const char *)passwd);

    wNetConfig.wifi_mode = STATION;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.local_ip_addr, ""192.168.175.1"");",120,?,"        os_memcpy((char *)wNetConfig.wifi_key, cfg->passwd, cfg->p_len);

        os_strcpy((char *)wNetConfig.local_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.net_mask, ""255.255.255.0"");
        os_strcpy((char *)wNetConfig.gateway_ip_addr, ""192.168.175.1"");
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.net_mask, ""255.255.255.0"");",120,?,"
        os_strcpy((char *)wNetConfig.local_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.net_mask, ""255.255.255.0"");
        os_strcpy((char *)wNetConfig.gateway_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.dns_server_ip_addr, ""192.168.175.1"");
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.gateway_ip_addr, ""192.168.175.1"");",120,?,"        os_strcpy((char *)wNetConfig.local_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.net_mask, ""255.255.255.0"");
        os_strcpy((char *)wNetConfig.gateway_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.dns_server_ip_addr, ""192.168.175.1"");

",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\tuya_os_adapter\src\driver\tuya_os_adapt_wifi.c,"os_strcpy((char *)wNetConfig.dns_server_ip_addr, ""192.168.175.1"");",120,?,"        os_strcpy((char *)wNetConfig.net_mask, ""255.255.255.0"");
        os_strcpy((char *)wNetConfig.gateway_ip_addr, ""192.168.175.1"");
        os_strcpy((char *)wNetConfig.dns_server_ip_addr, ""192.168.175.1"");

        LOG_DEBUG(""ssid:%s key:%s  channnel: %d\r\n"", wNetConfig.wifi_ssid, wNetConfig.wifi_key,wNetConfig.channel);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy(cHSVTemp, cStrTemp);",120,0,"    PR_DEBUG(""default color HSV %d %d %d "", usHTemp, usSTemp, usVTemp);
    vNum2Str(4, usHTemp, 5, cStrTemp);
    strcpy(cHSVTemp, cStrTemp);

    vNum2Str(4, usSTemp, 5, cStrTemp);
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy((CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr, cHSVTemp);",120,?,"    vNum2Str(4, usVTemp, 5, cStrTemp);
    strcat(cHSVTemp, cStrTemp);
    strcpy((CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr, cHSVTemp);
    PR_DEBUG(""default color origin string %s"", tLightCtrlData.tColorOrigin.ucColorStr);
    tLightCtrlData.tColorOrigin.usHue = usHTemp;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy((CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr, (CHAR_T*)&tAPPData.tColorOrigin.ucColorStr);",120,?,"        tLightCtrlData.tColorOrigin.usSat = tAPPData.tColorOrigin.usSat;
        tLightCtrlData.tColorOrigin.usValue = tAPPData.tColorOrigin.usValue;
        strcpy((CHAR_T*)&tLightCtrlData.tColorOrigin.ucColorStr, (CHAR_T*)&tAPPData.tColorOrigin.ucColorStr);
        memcpy(&tLightCtrlData.cScene, &tAPPData.cScene, SIZEOF(tAPPData.cScene));
        tLightCtrlData.bSceneFirstSet = TRUE;
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy(cLastSceneData, (CHAR_T *)&tLightCtrlData.cScene);",120,0,"    CHAR_T cLastSceneData[SCENE_MAX_LENGTH + 1] = {0};

    strcpy(cLastSceneData, (CHAR_T *)&tLightCtrlData.cScene);

    if((strlen(pSceneData) < SCENE_MIN_LENGTH) || (strlen(pSceneData) > SCENE_MAX_LENGTH)) {
",
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231t\apps\bk7231t_light_pwm_demo\src\light_app\light_control.c,"strcpy((CHAR_T*)&tLightCtrlData.cScene, pSceneData);",120,0,"    }

    strcpy((CHAR_T*)&tLightCtrlData.cScene, pSceneData);
    PR_DEBUG(""light ctrl scene buf %s"", tLightCtrlData.cScene);

",
